NUMBER,ACCREDITATION NUMBER,REGION,NAME OF FACILITY,ADDRESS (Street/Barangay),TOWN/CITY,CONTACT NO.,HOL NAME (Head Of Laboratory),EMAIL,LABORATORY EMAIL,O.R. Number,"INCORRECT
METH","INCORRECT
THC","INCORRECT 
TOTAL","RESULT: 
WITH OR WITHOUT CONCERN",RESULT: REMARKS,"REMARKS:
PASSED / FAILED",SCORE,CERTIFICATE NO. ,
17,13-0096-22-PIBS-R,13,MEDICAL BENEFIT CLEARING HOUSE INC.,"GF CITY STATE CENTRE 709 SHAW BLVD. BRGY. ORANBO,PASIG CITY ",PASIG CITY,09989926859/8640-3581,"TAGAYUNA, PEDRITO YABUT",mbcilab2020@gmail.com,mbcilab2020@gmail.com,5051923,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130232,HS
17,13-0848-21-PIBS-R,13,"MEDICAL CENTER PARAÑAQUE, INC.","MEDICAL CENTER PARAÑAQUE,INC. 2ND FLR LABORATORY DEPT.  DR. A SANTOS AVE. BRGY SAN ANTONIO SUCAT, PARAÑAQUE CITY",PARAÑAQUE CITY,6.39E+11,"MUMPHREY C. BITUIN, MD",mcplaboratory@gmail.com,mcplaboratory@gmail.com,5003885,1,4,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130233,HS
17,13-0782-21-PFSS-R,13,MEDICAL DENTAL TESTS CENTER (MEDTEST)INC,"4TH FLOOR DALLCON II BLDG 164 AURORA BLVD, SAN JUAN CITY",SAN JUAN CITY,744-2639,"PRISCILLA G. MONTEFALCON, MD",mtmed164aurora@yahoo.com,mtmed164aurora@yahoo.com,5012237,0,0,0,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-130234,E
17,13-0199-22-PFSS-R,13,"MEDICAL TRENDS, INC. ","UNIT 2A-D LMN BLDG. DR. A SANTOS AVE., SUCAT PARANAQUE CITY",PARANAQUE,09228104478/8820-9596,"LIM,FREDERICK",medicaltrends_inc@yahoo.com.ph,medicaltrends_inc@yahoo.com.ph,5051938,0,1,1,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-130235,E
17,13-0239-21-PIBS-R,13,MEDICARD PHILIPPINES INC,"51 PASEO DE ROXAS CORNER SENATOR GIL PUYAT AVE, MAKATI CITY",Makati City ,88230379/ 09989632538/ ,"ARTURO C. LOPEZ, MD",Lnash@medicardphils.com,Lnash@medicardphils.com,5004320,2,3,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130236,HS
17,13-0241-21-PIBS-R,13,MEDICARD PHILIPPINES INC. - FESTIVAL ALABANG,"3L WELLNESS LANE FESTIVAL MALL FILINVEST CORP. ALABANG, MUNTINLUPA CITY",MUNTINLUPA,8079219 LOC. 7015/ 09988493117/09209227612,"ARTURO C. LOPEZ, MD",mlaguila@medicardphils.com,mlaguila@medicardphils.com,5004332,0,4,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130237,HS
17,13-1523-22-PFSS-I,13,MEDICARD PHILIPPINES INCORPORATED - ORTIGAS ,"UNIT 105, PARC ROYALE CONDOMINIUM, JULIA VARGAS AVENUE, ORTIGAS CENTRE, BARANGAY SAN ANTONIO, PASIG CITY",PASIG CITY,09088864746/86341885,"ARTURO C. LOPEZ JR. MD, DPSP",ggendrano@medicardphils.com,ggendrano@medicardphils.com,5071631,0,2,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-130238,E
17,13-0334-21-PFSS-R,13,"MEDICARD PHILIPPINES, INC.","UNIT EFG, TWO CYBERPOD CENTRIS, ETON CENTRIS EDSA CORNER QUEZON AVENUE, QUEZON CITY",QUEZON CITY,09176520005; 02 89205164,"ARTURO C. LOPEZ, MD",valim@medicardphils.com,valim@medicardphils.com,5012276,0,4,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130239,HS
17,13-0240-21-PFSS-R,13,MEDICARD PHILS. INC,"G/F KING'S COURT 1 BLDG. CHINO ROCES AVENUE, BARANGAY, MAKATI CITY",MAKATI CITY,5118364-66/ 09151865734/09209227612,"ARTURO C. LOPEZ, MD",jlandal@medicardphils.com,jlandal@medicardphils.com,5004331,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130240,HS
17,13-0593-21-PIBS-R,13,MEDICHECK DIAGNOSTIC LABORATORY INC,"2329 P. BURGOS ST., PASAY CITY",PASAY CITY,8833-9753,"KAREN O. BONGAS, MD",medichecklaboratory@gmail.com,medichecklaboratory@gmail.com,5018938,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-130241,A
17,13-0659-21-CL-2,13,MEDICUS DIAGNOSTIC CENTER- PARAÑAQUE BRANCH,"UNIT F, BPI BUILDING., 177 DOÑA SOLEDAD AVE, BETTER LIVING SUBD., BRGY DON BOSCO, PARAÑAQUE CITY",PARAÑAQUE,09052985523; 63272573347; 09085257672,"MARK ANTHONY C. TURINGAN, RMT, MD, DPSP ",laboratory.medicusparanaque@gmail.cim,laboratory.medicusparanaque@gmail.cim,5015418,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130242,HS
17,13-1135-20-PFSS-R,13,"MEDISENSE LABORATORY CENTER, INC - MANILA","3RD - 5TH FLOOR, BDO KALAW AVENUE BUILDING, KALAW CORNER CHURUCCA STREET, ERMITA, MANILA",MANILA,0918 683 5035/ (02) 527 6349/09178852065,"SUSANA PINILI QUIAOIT, MD, FPSP",mslkalaw.lab@gmail.com,mslkalaw.lab@gmail.com,5052143,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-130243,A
17,13-0595-21-PIBS-R,13,MEDLINE DIAGNOSTIC CENTER INC,"2ND FLOOR UNIT 10 & 11 CYT BUILDING 180 PASO DE BLAS, VALENZUELA CITY",Valenzuela City,8651-3072/ 09175302904,"JOSE EDGARDO M. FONTERAS, MD",medline08@yahoo.com,medline08@yahoo.com,5004024,0,2,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-130244,E
17,13-0598-21-PIBS-R,13,MEDOCARE HEALTH SYSTEM INC. ,"30 EU STATE TOWER,QUEZON AVENUE BRGY DONA JOSEFA QUEZON CITY",QUEZON CITY,09053432688/8628-9027,"HERNAEZ, GODWIN NAIG",medocaredt123@yahoo.com,medocaredt123@yahoo.com,5057466,1,3,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130245,HS
17,13-XXXX-XX-XXXX-X,13,MEDOPTIONS MULTI-SPECIALTY CLINIC AND DIAG. CENTER INC.,157 P. DIEGO CERA AVE. DANIEL FAJARDO LAS PINAS CITY,LAS PINAS CITY,09178085697/ 8831-2741,"ANDRADE,JEANNIE",medoptions2002@yahoo.com,medoptions2002@yahoo.com,5049286,0,2,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-130246,E
17,13-1444-21-PIBS-R,13,MEDWAY HEALTHCARE INC,"G/F 1636 F. AGONCILLO STREET, MANILA CITY",MANILA CITY,8536-2042/ 8404-0530/ 09285201872/ 09175359350,"MARLENE S. ONTOG, MD",info@medway.com.ph,info@medway.com.ph,5004624,1,1,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-130247,E
17,13-0414-21-PIBS-R,13,MEDX DIAGNOSTIC AND DRUG TESTING  CENTER,"NO. 6 E 2ND AVENUE  BAGONG LIPUNAN NG CRAME, QUEZON CITY",QUEZON CITY,09174522433/ 7443833,"FREDERICK R. LLANERA, MD, FPSP",medxclinic2019@gmail.com,medxclinic2019@gmail.com,5005159,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130248,HS
17,13-0127-22-PIBS-R,13,MEGASON DIAGNOSTIC CLINIC,"GROUND FLOOR, THE BANYAN PLACE BLDG.,366 JP RIZAL ST.BRGY.TEJEROS, MAKATI CITY",Makati City,88974150,"NEIL U. NOVEROS, MD",megasontejeroslab@gmail.com,megasontejeroslab@gmail.com,5039411,1,1,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-130249,E
17,13-0415-21-PIBS-R,13,MERITA DIAGNOSTIC CLINIC INC,920 PRES. QUIRINO COR SAN ANTONIO MALATE MANILA CITY,MANILA,53101022/53100825/ 09178576942/09214420106,"NOEL C. SANTOS MD, FPSP",meritadiagnosticclinic@yahoo.com,meritadiagnosticclinic@yahoo.com,5004509,2,3,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130250,HS
17,13-XXXX-XX-XXXX-X,13,METRO SANITAS CORPORATION,"LEVEL 2, GATEWAY MALL BRGY. SOCORRO ARANETA CITY, QUEZON CITY",QUEZON CITY,09190872198; 82414004/82413769,"SIERRA R. HERNANDEZ, MD",laboratory.gateway@gmail.com,laboratory.gateway@gmail.com,5021214,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130251,HS
17,13-0029-21-PIBS-R,13,MICAH MEDICAL CLINIC AND DIAGNOSTIC LABORATORY,"1923 SAN MARCELINO ST., BRGY., 691 ZONE 75, MALATE MANILA CITY",MALATE,09209538561/ 8536-5289/8536-5900,"ROSALINDA COSMAS R. BENITEZ, MD",MICAHMEDICALLAB@gmail.com,MICAHMEDICALLAB@gmail.com,4898884,2,5,7,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-130252,A
17,13-XXXX-XX-XXXX-X,13,MIRACULOUS MOTHER MEDICAL CLINIC,"1754 RIZAL AVENUE,BRGY 337 STA CRUZ,MANILA",MANILA,09219804476/8688-2229,"LLANERA,FREDERICK",miraculous.mother@yahoo.com,miraculous.mother@yahoo.com,5060893,0,4,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130253,HS
17,13-0130-22-PIBS-R,13,"MMC MEDICAL AND DIAGNOSTICS CENTER, INC.","4TH FLOOR, GHR BLDG., 713 REMEDIOS ST. MALATE, MANILA CITY",METRO MANILA,09060588804/247-1822,"RONALD DE CADIZ CABUDOY, MD",mmcmedclinic@gmail.com ,mmcmedclinic@gmail.com ,5055380,1,1,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-130254,E
17,13-0857-21-PIBS-R,13,MONTE ZION DIAGNOSTIC AND MEDICAL CENTER CORP.,"G/F ICC-MTC BUILDING, #699 TANDANG SORA AVE., MATANDANG BALARA, QUEZON CITY",Quezon city,3411720/09336522296/ 09228482043/ 09175694004,"ANN ELIZABETH B. VALDEZ, MD",monteziondiagnostic@gmail.com,monteziondiagnostic@gmail.com,5003293,1,0,1,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-130255,E
17,13-XXXX-XX-XXXX-X,13,"MULTICARE MEDICAL AND DIAGNOSTIC CENTER, INC.","302 GEMPC BUILDING, 132 TIMOG AVENUE, DILIMAN, QUEZON CITY",QUEZON CITY,09159247867/8810-1665/09178013840,"PAULO ENRICO BELEN, MD",multicare.qc@gmail.com,multicare.qc@gmail.com,5072274,2,2,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130256,HS
17,13-0604-21-GIBS-R,13,MUNTINLUPA DRUG TESTING LABORATORY,"GROUND FLOOR, OSPITAL NG MUNTINLUPA CIVIC DRIVE FILINVEST CORPORATE CITY ALABANG, MUNTINLUPA CITY",Muntinlupa city,8831-2215,"FLORENCIO C DIZON, MD",muntinlupadtl@gmail.com ,muntinlupadtl@gmail.com ,4886226,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130257,HS
17,13-0335-21-PIBS-R,13,MVR LABORATORY DIAGNOSTIC CENTER,"#636 T.M. KALAW ST , ROOM 501 TRINITY BLDG, ERMITA MANILA CITY","ERMITA, MANILA",09172555148; 09473831702; 3102003,"MAXIMO B. AXIBAL JR, MD, FPSP",mvr03_mab@yahoo.com,mvr03_mab@yahoo.com,5003341,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130258,HS
17,13-0191-20-PFSS-R,13,MY HEALTH CLINIC - VENICE,"2-L B108B VENICE GRAND CANAL MALL, UPPER MCKINLEY RD, MCKINLEY HILL, TAGUIG CITY",TAGUIG CITY,9167979252,"BU C. CASTRO, MD",myhealthvenice@gmail.com,myhealthvenice@gmail.com,5005614,3,5,8,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-130259,A
17,13-0188-20-PIBS-R,13,MY HEALTH CLINIC- SM NORTH,"2ND LEVEL NORTHLINK BLDG F, SM CITY NORTH EDSA NORTH AVENUE, QUEZON CITY",QUEZON CITY,09175109250/ 441-41-06,"BU C. CASTRO, MD",myhealthnorthedsa@gmail.com,myhealthnorthedsa@gmail.com,5005615,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-130260,A
17,13-0613-21-PIBS-R,13,MYHEALTH CLINIC - ALABANG,"2073-3 2ND LEVEL, STYLE BOULEVARD, FESTIVAL SUPERMALL, ALABANG, MUNTINLUPA CITY",MUNTINLUPA,09560792157/ (02) 8836-9057,"BU C. CASTRO, MD",mhalabang@singaporediagnostics.com,mhalabang@singaporediagnostics.com,5005613,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130261,HS
17,13-0608-21-PIBS-R,13,MYHEALTH CLINIC-MANILA,"3RD LEVEL PEDRO GIL WING ROBINSONS PLACE MANILA, BRGY 669, ERMITA MANILA CITY","Ermita, Manila",(02)8251-9172/ 09177024409,"BU C. CASTRO, MD",mhermita.dtl@gmail.com,mhermita.dtl@gmail.com,5003612,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130262,HS
17,13-0605-21-PIBS-R,13,MYHEALTH CLINIC- MANDALUYONG CITY,"UNIT 146, G/F SHANGRI-LA PLAZA EDSA COR., SHAW BLVD., WACK-WACK GREENHILLS, MANDALUYONG CITY",MANDALUYONG CITY,09175109322/ 8570-4325,"BU C. CASTRO, MD",myhealth.shangrila17@gmail.com,myhealth.shangrila17@gmail.com,5005611,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130263,HS
17,13-1704-21 PIBS-I,13,MYHEALTHYWAY CLINIC AND LABORATORY CORP,"566 SHAW BLVD., MANDALUYONG CITY",MANDALUYONG,5339740/ 09169732625/ 09228510791,"NICK R. FERNANDEZ, MD, DPSP",christiansisonanastacio@gmail.com,christiansisonanastacio@gmail.com,5003960,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130264,HS
17,13-0135-21-GIBS-R,13,NATIONAL CENTER FOR MENTAL HEALTH-DRUG TESTING LAB.,"9 DE PEBRERO ST. BRGY. MAUWAY, MANDALUYONG CITY",Mandaluyong,(02)85319001  loc.259; 09178320021; 09184788160,"RICHARDSON M. CARMEN, MD",spfajarillo26@gmail.com,spfajarillo26@gmail.com,5009799,1,2,3,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130265,HS
17,13-0136-22-GIBS-R,13,NATIONAL CHILDRENS HOSPITAL,"264 E. RODRIGUEZ SR. AVE.,BRGY DAMAYAN LAGI,QUEZON CITY",QUEZON CITY,09174253460/8724-0656 LOC 216,"TEJADA,KETHLY",janusmatleo@gmail.com,janusmatleo@gmail.com,5062264,1,1,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-130266,E
17,13-0621-21-PIBS-R,13,NEOMEDICA HEALTH SERVICES INC,"LOT 4G BLK 71 CONGRESSIONAL AVENUE BAHAY TORO, QUEZON CITY",QUEZON CITY,79089771/ 09176523465,"JOSE V. YASON III, MD",neomedica@gmail.com,neomedica@gmail.com,5003123,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-130267,A
17,13-0656-20-PIBS-R,13,NEW ERA DRUG TESTING CENTER,"COMMONWEALTH AVENUE, CORNER TANDANG SORA, QUEZON CITY",QUEZON CITY,932-7387 LOC 3602,ARACELI P. JACOBA MD,newera_laboratory@yahoo.com.ph,newera_laboratory@yahoo.com.ph,5003225,1,0,1,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-130268,E
17,13-1339-21-PIBS-R ,13,NEW WORLD DIAGNOSTICS INC-MIRASOL BRANCH,"854 MIRASOL BLDG TAFT AVENUE CORNER APACIBLE PACO, MANILA CITY",MANILA,87908888,"DR. PAULO GIOVANNI L. MENDOZA, MD",mirasol.lab.nwdi@gmail.com,mirasol.lab.nwdi@gmail.com,5045137,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130269,HS
17,13-1453-2-PIBS-R,13,NEW WORLD DIAGNOSTICS-LAS PINAS BRANCH,"GF IMPERIAL APPLIANCE PLAZA BLDG ALABANG ZAPOTE ROAD TALON UNO, LAS PIÑAS CITY",LAS PINAS CITY,87908888,"DR. PAULO GIOVANNI L. MENDOZA, MD",laspinas.lab.nwdi@gmail.com,laspinas.lab.nwdi@gmail.com,5045137,2,5,7,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-130270,A
17,13-1289-20-PIBS-R,13,"NEW WORLD DIAGNOSTICS, INC-D.TUAZON BRANCH","205 D TUAZON STREET BRGY MAHARLIKA, QUEZON CITY",QUEZON CITY,87908888 LOC 886,"DR. PAULO GIOVANNI L. MENDOZA, MD",drugtest@nwdi.com.ph,drugtest@nwdi.com.ph,5045138,0,2,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-130271,E
17,13-1345-21-PIBS-R,13,"NEW WORLD DIAGNOSTICS, INC-MAKATI BRANCH","UNIT 104-105 CAMPUS RUEDA BLDG, URBAN AVE, BRGY SAN LORENZO, MAKATI CITY",MAKATI CITY,87908888 LOC 872,"DR. PAULO GIOVANNI L. MENDOZA, MD",makati.lab.nwdi@gmail.com,makati.lab.nwdi@gmail.com,5045137,0,4,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130272,HS
17,13-1290-20-PIBS-R,13,"NEW WORLD DIAGNOSTICS, INC-MALABON BRANCH","UNIT 101-102 MEZZANINE FLOOR PANCO SQUARE BLDG, 67 MACARTHUR, MALABON CITY",MALABON CITY,27908888 loc 867,"DR. PAULO GIOVANNI L. MENDOZA, MD",malabon.lab.nwdi@gmail.com,malabon.lab.nwdi@gmail.com,5045137,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-130273,A
17,13-1338-21-PIBS-R,13,"NEW WORLD DIAGNOSTICS, INC-ONGPIN BRANCH","UNIT M4-M8 MEZZANINE FLR STRATA GOLD, BLDG ONGPIN ST, MANILA CITY",MANILA,87908888,"DR. PAULO GIOVANNI L. MENDOZA, MD",ongpin.lab.nwdi@gmail.com,ongpin.lab.nwdi@gmail.com,5045137,1,3,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130274,HS
17,13-1344-21-PIBS-R,13,"NEW WORLD DIAGNOSTICS, INC-PCS BRANCH","992 G/F PCS BLDG EDSA, QUEZON CITY",QUEZON CITY,8790888 LOC 847,"DR. PAULO GIOVANNI L. MENDOZA, MD",pcs.lab.nwdi@gmail.com.ph,pcs.lab.nwdi@gmail.com.ph,5045137,3,5,8,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-130275,A
17,13-1258-22-PFSS-R,13,"NEW WORLD DIAGNOSTICS, INC.",PREMIUM MEDICAL 33 MERALCO AVE BRGY SAN ANTONIO PASIG CITY,PASIG CITY,87908888 LOC. 886,"DAPHNE CHUA ANG, MD",,,5072169,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-130276,A
17,13-20762-21-PIBS-R,13,"NEWPORT X-RAY, LABORATORY & MEDICAL CENTER INC. ","UNIT II, NO. 863 VICENTE CRUZ ST., BRGY 475, SAMPALOC, MANILA CITY",SAMPALOC,7746-2740; 09171432553; 09258541347,"HORACION A. SAGUIL, MD",tzai_eleccion@yahoo.com,tzai_eleccion@yahoo.com,5002934,2,4,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-130277,A
17,13-XXXX-XX-XXXX-X,13,NICATTO HEALTH DYNAMICS,"1405 JOLLIBEE CENTER, SAN MIGUEL. ORTIGAS PASIG CITY",PASIG CITY,9175171991,"FRANCIS G. MORIA, MD",nicatto.lab@gmail.com,nicatto.lab@gmail.com,5035729,3,2,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130278,HS
17,13-0139-22-PIBS-R,13,NORDIC MEDICAL CLINIC ,UNIT 1-B MARIA DANIEL BLDG. SAN ANDRES ST. COR M.H. DEL PILAR ST. BRGY 701 MALATE MANILA ,MANILA ,09392827173 / 8-562-7810,MICHELLE H. DIWA,nmc.laboratory@nordicmedical.no ,nmc.laboratory@nordicmedical.no ,5064453,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130279,HS
17,13-0451-21-PIBS-R,13,NOTRE DAME MEDICO DENTAL CLINICS INC.,"MD EJMAN BLDG. 1036 J. NAKPIL ST. MALATE, MANILA",MANILA,09062631198/85232311,"EMILIO III VILLANUEVA, MD",laboratory@notredameclinic.com,laboratory@notredameclinic.com,5053537,1,0,1,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-130280,E
17,13-0300-21-PFSS-R,13,NOVA DRUG TESTING LABORATORY,"1A 1131 QUIRINO HIGHWAY NOVALICHES, FAIRVIEW, QUEZON CITY",Quezon City,9195396442,"RAYMUNDO F. FELICIANO, MD",novadrugtestinglaboratory@yahoo.com,novadrugtestinglaboratory@yahoo.com,5003165,1,2,3,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130281,HS
17,13-1190-21-GIBS-R,13,NOVALICHES DISTRICT HOSPITAL,"QUIRINO HI-WAY SAN BARTOLOME, NOVALICHES, QUEZON CITY",Quezon City,89310310/09434816833/09478964065,"MARIA MYSTICA FLODALYN T. BAUTISTA, MD",ndhdtl2019@gmail.com/ twinmarelics@yahoo.com,ndhdtl2019@gmail.com/ twinmarelics@yahoo.com,5004910,0,3,3,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130282,HS
17,13-0968-20-PIBS-R,13,"O'CARE DIAGNOSTIC MEDICAL CENTER, INC.","3RD FLOOR, STWLP BUILDING, 338 SENATOR GIL J. PUYAT AVENUE, BARANGAY 49, PASAY CITY, METRO MANILA",PASAY CITY,09186835035/85212495/09178852065,"SUSANA PINILI QUIAOIT, MD, FPSP",ocare.laboratory@gmail.com,ocare.laboratory@gmail.com,5052142,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-130283,A
17,13-XXXX-XX-XXXX-X,13,OC TIAMZON DIAGNOSTIC CLINIC ,"441 PADRE DIEGO CERA AVE PULANG LUPA, LAS PIÑAS CITY",LAS PIÑAS,09225513726 / 85601917 ,AMADO O. TANDOC III MD,octiamzonlaboratory@gmail.com,octiamzonlaboratory@gmail.com,5067090,2,5,7,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-130284,A
17,13-0036-21-PIBS-R,13,"OCW MEDICAL CLINIC, INC","1415 GENERAL LUNA STREET, ERMITA MANILA CITY","ERMITA, MANILA",09495883598; 85364866; 09175821757,"DEXTER A. LEDESMA, MD",ocwmedlaboratory@yahoo.com.ph,ocwmedlaboratory@yahoo.com.ph,5004762,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-130285,A
17,13-0969-20-PIBS-R,13,"OLAYN MEDICAL LABORATORY, INC.","3RD FLOOR, BDO TAFT - VITO CRUZ BUILDING, 2422 TAFT AVENUE, MALATE, MANILA",MANILA,09186835035/86552648/09178852065,"SUSANA PINILI QUIAOIT, MD, FPSP",olaynofficial@gmail.com,olaynofficial@gmail.com,5052144,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130286,HS
17,13-0628-21-PIBS-R,13,OLYMPUS MEDICAL & DIAGNOSTIC LABORATORY,"333 A. MABINI  STREET,.BRGY. 18, CALOOCAN CITY",Caloocan City,8354-5338/ 09324169043,"JANETTE S. TOLENTINO, MD, DPSP",olympusmedical2015@gmail.com,olympusmedical2015@gmail.com,5011679,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130287,HS
17,13-1191-19-PFSS-R,13,ONE HEALTH MEDICAL,"ONE HEALTH BLDG. ANDREWS AVE.MIAA ZONE BRGY.184, PASAY CITY",PASAY CITY,09177046205/9386681917,"CONNIE L. BERNARDO, MD",medical.ohm2012@gmail.com,medical.ohm2012@gmail.com,5003205,1,3,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130288,HS
17,13-1589-19-PIBS-1,13,ONE RAD MEDICAL AND X-RAY CLINIC,"PUROK 4 LOT 10 BLK 7 KATIPUNAN ST. BRGY. COMMONWEALTH, QUEZON CITY",QUEZON CITY,09988646392; (02) 567-993,"OLGA M. BAUSA, MD",oneradmed@gmail.com,oneradmed@gmail.com,5002677,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-130289,A
17,13-1283-22-PIBS-I,13,OWM INC. (ONE WORLD MEDICAL),"ZOBEL ST. CORNER ROMUALDEZ ST. BARANGAY 661, ERMITA, METRO MANILA",ERMITA,09175990417/09778152378,HERBERT ZULUETA MANAOIS,admin@oneworldmedicalph.com,admin@oneworldmedicalph.com,5067465,1,1,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-130290,E
17,13-1298-21-PIBS-R,13,PACIFIC GLOBAL MEDICAL CENTER,"L2B MINDANAO AVE. BRGY. TALIPAPA NOVALICHES, QUEZON CITY",QUEZON CITY,09568444753/72393475/09950565080,"JANETTE S. TOLENTINO, MD",LABORATORY.pgmc@gmail.com,LABORATORY.pgmc@gmail.com,5071686,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-130291,HS
17,13-1527-22-PFSS-R,13,PARAÑAQUE DRUG TESTING AND MEDICAL SERVICES,"23C B3L7 DOÑA SOLEDAD AVE., BETTERLIVING SUBD. DON BOSCO, PARAÑAQUE CITY",PARANAQUE CITY,9776325759,"GODOFREDO RAINIER B. MANERA, MD",pdtams.gmail.com,pdtams.gmail.com,5042529,2,6,8,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-130292,A
17,13-0905-19-PFSS-R,13,"PARAÑAQUE ULTRASOUND DIAGNOSTIC CENTER, INC. - PARANAQUE","0459 QUIRINO AVENUE, DONGALO, PARAÑAQUE CITY",PARANAQUE CITY,(02) 88522425; 09178907471; 09175551087,"MINNIE JANE A. PINEDA, MD",Pudcdongalolab@gmail.com,Pudcdongalolab@gmail.com,5003618,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-130293,A
17,13-0871-21-PIBS-R,13,"PARAÑAQUE ULTRASOUND DIAGNOSTIC CENTER, INC. - BACLARAN","2150 CASQUEJO BUILDING, AIRPORT ROAD, BACLARAN, PARAÑAQUE CITY",PARAÑAQUE CITY,8854-6358,"MINNIE JANE A. PINEDA, MD",pudci.baclab@gmail.com,pudci.baclab@gmail.com,5003617,1,1,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-130294,E
